osebuildingid,buildingtype,primarypropertytype,propertyname,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuilding_s,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,secondlargestpropertyuse,secondlargestpropertyusetype,thirdlargestpropertyusetype,thirdlargestpropertyusetypegfa,energystarscore,siteeui_kbtu_sf,siteeuiwn_kbtu_sf,sourceeui_kbtu_sf,sourceeuiwn_kbtu_sf,siteenergyuse_kbtu,siteenergyusewn_kbtu,steamuse_kbtu,electricity_kbtu,naturalgas_kbtu,compliancestatus,totalghgemissions,ghgemissionsintensity,yearsenergystarcertified,geopoint,Electricite_bool,Gaz_bool,Vapeur_bool,certif2016,propertygfatotal_log,propertygfaparking_log,propertygfabuilding_s_log,largestpropertyusetypegfa_log,secondlargestpropertyuse_log,thirdlargestpropertyusetypegfa_log,steamuse_kbtu_log,electricity_kbtu_log,naturalgas_kbtu_log,siteeuiwn_kbtu_sf_log,ghgemissionsintensity_log,adult education,automobile dealership,bank branch,bar/nightclub,college/university,convenience store without gas station,courthouse,data center,distribution center,enclosed mall,energy/power station,fast food restaurant,financial office,fire station,fitness center/health club/gym,food sales,food service,hospital,hotel,k-12 school,laboratory,library,lifestyle center,manufacturing/industrial plant,medical office,movie theater,multifamily housing,museum,non-refrigerated warehouse,office,other,other - education,other - entertainment/public assembly,other - lodging/residential,other - mall,other - public services,other - recreation,other - restaurant/bar,other - services,other - technology/science,other - utility,other/specialty hospital,outpatient rehabilitation/physical therapy,parking,performing arts,personal services,police station,pre-school/daycare,prison/incarceration,refrigerated warehouse,repair services,residence hall/dormitory,residential care facility,restaurant,retail store,self-storage facility,senior care community,single family home,social/meeting hall,strip mall,supermarket/grocery store,swimming pool,urgent care/clinic/other outpatient,vocat,vocational school,wholesale club/supercenter,worship facility,adult education_gfa,automobile dealership_gfa,bank branch_gfa,bar/nightclub_gfa,college/university_gfa,convenience store without gas station_gfa,courthouse_gfa,data center_gfa,distribution center_gfa,enclosed mall_gfa,energy/power station_gfa,fast food restaurant_gfa,financial office_gfa,fire station_gfa,fitness center/health club/gym_gfa,food sales_gfa,food service_gfa,hospital_gfa,hotel_gfa,k-12 school_gfa,laboratory_gfa,library_gfa,lifestyle center_gfa,manufacturing/industrial plant_gfa,medical office_gfa,movie theater_gfa,multifamily housing_gfa,museum_gfa,non-refrigerated warehouse_gfa,office_gfa,other_gfa,other - education_gfa,other - entertainment/public assembly_gfa,other - lodging/residential_gfa,other - mall_gfa,other - public services_gfa,other - recreation_gfa,other - restaurant/bar_gfa,other - services_gfa,other - technology/science_gfa,other - utility_gfa,other/specialty hospital_gfa,outpatient rehabilitation/physical therapy_gfa,parking_gfa,performing arts_gfa,personal services_gfa,police station_gfa,pre-school/daycare_gfa,prison/incarceration_gfa,refrigerated warehouse_gfa,repair services_gfa,residence hall/dormitory_gfa,residential care facility_gfa,restaurant_gfa,retail store_gfa,self-storage facility_gfa,senior care community_gfa,single family home_gfa,social/meeting hall_gfa,strip mall_gfa,supermarket/grocery store_gfa,swimming pool_gfa,urgent care/clinic/other outpatient_gfa,vocat_gfa,vocational school_gfa,wholesale club/supercenter_gfa,worship facility_gfa,nombre_utilisation_differente
24243,Multifamily LR (1-4),Low-Rise Multifamily,The Deering Apartments,SOUTHWEST,47.56451,-122.38773,1969,1.0,4,23596,0,23596,Multifamily Housing,multifamily housing,19953.0,,,,,91.0,25.20000076,27.0,79.0,84.90000153,501897.6875,539303.6875,0.0,501898.0,0.0,Compliant,3.5,0.15,nan,POINT(-122.38773 47.56451),True,False,False,False,10.068832485122966,-inf,10.068832485122966,9.90113478695253,,,-inf,13.126152190777544,-inf,3.295836866004329,-1.8971199848858813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24244,NonResidential,Worship Facility,West Side Presbyterian Church,SOUTHWEST,47.57177,-122.38716000000001,1948,1.0,2,35864,0,35864,Worship Facility,worship facility,35864.0,,,,,75.0,34.20000076,39.20000076,63.20000076,69.80000305,1228113.5,1404208.25,0.0,467833.0,760281.0,Compliant,43.64,1.22,nan,POINT(-122.38716 47.57177),True,True,False,False,10.487489285835276,-inf,10.487489285835276,10.487489285835276,,,-inf,13.055866673611257,13.541443380768797,3.6686767661841717,0.19885085874516517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24245,Multifamily LR (1-4),Low-Rise Multifamily,Terrace View Apts,SOUTHWEST,47.57098,-122.38725,1996,1.0,4,42048,11249,30799,"Multifamily Housing, Parking",multifamily housing,30799.0,11249.0,parking,,,54.0,29.29999924,30.79999924,91.90000153,96.59999847,901015.1875,947450.8125,0.0,901015.0,0.0,Compliant,6.28,0.15,nan,POINT(-122.38725 47.57098),True,False,False,False,10.646567101844282,9.328034514792826,10.335237500902117,10.335237500902117,9.328034514792826,,-inf,13.711277184620597,-inf,3.4275146653042037,-1.8971199848858813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30799,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11249.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
24248,Multifamily MR (5-9),Mid-Rise Multifamily,Spinnaker Bay Condominiums,SOUTHEAST,47.52077,-122.26216000000001,1967,1.0,6,71000,0,71000,Multifamily Housing,multifamily housing,71000.0,,,,,100.0,14.69999981,15.89999962,46.09999847,50.0,1041652.813,1130733.375,0.0,1041653.0,0.0,Compliant,7.26,0.1,nan,POINT(-122.26216 47.52077),True,False,False,False,11.170435156023453,-inf,11.170435156023453,11.170435156023453,,,-inf,13.856319432398461,-inf,2.7663190853268143,-2.3025850929940455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24249,Multifamily LR (1-4),Low-Rise Multifamily,Spinnaker Condominium Association,GREATER DUWAMISH,47.5903,-122.31823999999999,1969,1.0,4,32922,0,32922,Multifamily Housing,multifamily housing,32922.0,,,,,81.0,23.60000038,25.60000038,74.0,80.5,776237.375,844200.375,0.0,776237.0,0.0,Compliant,5.41,0.16,nan,POINT(-122.31824 47.5903),True,False,False,False,10.40189640628703,-inf,10.40189640628703,10.40189640628703,,,-inf,13.562213164907625,-inf,3.2425923663292666,-1.8325814637483102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24250,NonResidential,Worship Facility,St. George Parish,GREATER DUWAMISH,47.55464,-122.31576000000001,1954,1.0,1,20484,0,20484,Worship Facility,worship facility,20484.0,,,,,69.0,40.20000076,46.90000153,53.90000153,61.40000153,822636.625,961253.6875,0.0,115043.0,707593.0,Compliant,38.38,1.87,nan,POINT(-122.31576 47.55464),True,True,False,False,9.92739937258244,-inf,9.92739937258244,9.92739937258244,,,-inf,11.653061250500803,13.46962434862415,3.8480177080748343,0.6259384308664954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24252,NonResidential,Medical Office,Springbrook Building,NORTHEAST,47.66169,-122.28558000000001,1984,1.0,4,45264,17622,27642,Medical Office,medical office,21743.0,,,,,4.0,85.09999847,85.09999847,267.1000061,267.1000061,1849331.25,1849331.25,0.0,1849331.0,0.0,Compliant,12.89,0.28,nan,POINT(-122.28558 47.66169),True,False,False,False,10.72026729354135,9.776903400426676,10.227091634163973,9.987047145635058,,,-inf,14.43033451003202,-inf,4.44382701760048,-1.2729656758128873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24253,NonResidential,Medical Office,Springbrook Building LLC 4540,NORTHEAST,47.661590000000004,-122.28606,1987,2.0,4,36932,14576,22356,Medical Office,medical office,27642.0,,,,,,102.1999969,102.1999969,320.7999878,320.7999878,2824096.75,2824096.75,0.0,2824096.0,0.0,Compliant,19.69,0.53,nan,POINT(-122.28606 47.66159),True,False,False,False,10.516833662892518,9.58713161949974,10.01485002038959,10.227091634163973,,,-inf,14.853698871351753,-inf,4.626931647436923,-0.6348782724359695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24255,Multifamily LR (1-4),Low-Rise Multifamily,Spring Creek Condos,NORTH,47.718540000000004,-122.2917,1980,1.0,4,20808,0,20808,Multifamily Housing,multifamily housing,20808.0,,,,,78.0,25.70000076,28.0,80.80000305,88.0,535649.875,583197.6875,0.0,535650.0,0.0,Compliant,3.73,0.18,nan,POINT(-122.2917 47.71854),True,False,False,False,9.943092807128487,-inf,9.943092807128487,9.943092807128487,,,-inf,13.191236241690705,-inf,3.332204510175204,-1.7147984280919266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24270,NonResidential,Worship Facility,Phinney Ridge Lutheran Church,NORTHWEST,47.68351,-122.35481999999999,1951,1.0,2,41600,0,41600,Worship Facility,worship facility,41600.0,,,,,58.0,28.70000076,33.09999847,65.5,72.80000305,1195165.25,1376059.25,0.0,704075.0,491090.0,Compliant,30.99,0.74,nan,POINT(-122.35482 47.68351),True,True,False,False,10.635855446249355,-inf,10.635855446249355,10.635855446249355,,,-inf,13.464640163556735,13.104382689368379,3.499533236159451,-0.3011050927839216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24272,Multifamily MR (5-9),Mid-Rise Multifamily,The Hillsborough Apartments,EAST,47.62632,-122.3263,1981,1.0,7,61745,0,61745,"Multifamily Housing, Parking",multifamily housing,49378.0,13987.0,parking,,,96.0,24.5,25.70000076,77.0,80.69999695,1210798.375,1268771.125,0.0,1210798.0,0.0,Compliant,8.44,0.14,nan,POINT(-122.3263 47.62632),True,False,False,False,11.030768279551923,-inf,11.030768279551923,10.807260259851311,9.545883605779304,,-inf,14.006790204327874,-inf,3.246491021473158,-1.9661128563728327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,49378,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13987.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
24274,NonResidential,Small- and Mid-Sized Office,Bonneville International,LAKE UNION,47.635670000000005,-122.32522,1960,1.0,2,34110,0,34110,Office,office,34110.0,,,,,31.0,75.19999695,76.0,236.0,238.6999969,2563985.5,2592728.0,0.0,2563985.0,0.0,Compliant,17.87,0.52,nan,POINT(-122.32522 47.63567),True,False,False,False,10.437345875412692,-inf,10.437345875412692,10.437345875412692,,,-inf,14.757073246771576,-inf,4.330733340286331,-0.6539264674066639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24275,Multifamily LR (1-4),Low-Rise Multifamily,Lake Union Terrace,LAKE UNION,47.6352,-122.32453999999998,1994,1.0,4,42712,0,42712,"Multifamily Housing, Parking",multifamily housing,42712.0,13937.0,parking,,,99.0,20.39999962,21.10000038,64.09999847,66.19999695,871805.3125,900194.0,0.0,871805.0,0.0,Compliant,6.08,0.14,nan,POINT(-122.32454 47.6352),True,False,False,False,10.662235190180022,-inf,10.662235190180022,10.662235190180022,9.54230245311951,,-inf,13.678321054030363,-inf,3.0492730584914995,-1.9661128563728327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42712,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13937.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
24276,Multifamily LR (1-4),Low-Rise Multifamily,1800 Eastlake,LAKE UNION,47.63516,-122.32502,1999,1.0,3,43969,0,43969,"Multifamily Housing, Parking",multifamily housing,27072.0,16897.0,parking,,,89.0,27.89999962,28.5,87.5,89.5,754098.5,771335.375,0.0,754098.0,0.0,Compliant,5.26,0.12,nan,POINT(-122.32502 47.63516),True,False,False,False,10.691240119137067,-inf,10.691240119137067,10.20625526240595,9.73489137036065,,-inf,13.533277612019074,-inf,3.349904087274605,-2.120263536200091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27072,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16897.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
24281,Multifamily MR (5-9),Mid-Rise Multifamily,Hjarta Condos,BALLARD,47.669,-122.37801999999999,2007,1.0,8,128571,0,128571,"Financial Office, Multifamily Housing, Retail Store",multifamily housing,69438.0,3754.0,financial office,retail store,778.0,,40.70000076,42.09999847,95.90000153,97.40000153,3010890.0,3115747.5,0.0,1880605.0,1130285.0,Compliant,73.14,0.57,nan,POINT(-122.37802 47.669),True,True,False,False,11.764236559912245,-inf,11.764236559912245,11.148189547076132,8.230577217146454,6.656726524178391,-inf,14.447104091547518,13.937980371277707,3.7400477043462925,-0.5621189181535413,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3754,0,0,0,0,0,0,0,0,0,0,0,0.0,0,69438,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,778.0,0,0,0,0,0,0,0,0,0,0,0,0,3
24282,Multifamily LR (1-4),Low-Rise Multifamily,Hamm Building,SOUTHWEST,47.56126,-122.38713,1925,1.0,3,21239,0,21239,Multifamily Housing,multifamily housing,21239.0,,,,,,21.39999962,21.89999962,67.0,68.80000305,454124.3125,466055.0,0.0,452782.0,1342.0,Compliant,3.23,0.15,nan,POINT(-122.38713 47.56126),True,True,False,False,9.963594393268247,-inf,9.963594393268247,9.963594393268247,,,-inf,13.023166052430776,7.201916317531627,3.0864866194708567,-1.8971199848858813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24288,Multifamily MR (5-9),Mid-Rise Multifamily,Caritas Court,SOUTHWEST,47.5628,-122.38904,1997,1.0,5,26843,0,26843,"Multifamily Housing, Parking",multifamily housing,21815.0,5028.0,parking,,,99.0,27.89999962,30.5,59.09999847,62.79999924,607817.1875,665344.8125,0.0,311356.0,296461.0,Compliant,17.92,0.67,nan,POINT(-122.38904 47.5628),True,True,False,False,10.197760358311859,-inf,10.197760358311859,9.99035308555771,8.522777569710138,,-inf,12.648692231031891,12.599670954198503,3.417726683613366,-0.40047756659712525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21815,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5028.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
24289,Multifamily LR (1-4),Low-Rise Multifamily,Olympic View Apts,SOUTHWEST,47.56194,-122.38918999999999,1969,1.0,4,26280,0,26280,Multifamily Housing,multifamily housing,24695.0,,,,,81.0,33.09999847,35.59999847,80.5,87.80000305,816510.875,879347.8125,0.0,540701.0,275810.0,Compliant,18.42,0.7,nan,POINT(-122.38919 47.56194),True,True,False,False,10.176563472598547,-inf,10.176563472598547,10.114356072974726,,,-inf,13.200621724822797,12.527467501842112,3.572345594880456,-0.35667494393873245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24292,Multifamily LR (1-4),Low-Rise Multifamily,Holden Manor Condo HOA,SOUTHWEST,47.533229999999996,-122.37693,1980,1.0,4,26970,0,26970,"Multifamily Housing, Non-Refrigerated Warehouse, Parking",multifamily housing,26970.0,2800.0,parking,non-refrigerated warehouse,400.0,,24.70000076,26.20000076,77.59999847,82.19999695,676032.625,716128.125,0.0,676033.0,0.0,Compliant,4.71,0.17,nan,POINT(-122.37693 47.53323),True,False,False,False,10.202480416133776,-inf,10.202480416133776,10.202480416133776,7.937374696163295,5.991464547107982,-inf,13.423997170401659,-inf,3.2657594397746843,-1.7719568419318752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26970,0,400,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3
24306,Multifamily MR (5-9),Mid-Rise Multifamily,Pantages,EAST,47.618559999999995,-122.32193999999998,2005,1.0,5,46225,0,46225,"Multifamily Housing, Parking",multifamily housing,39865.0,8992.0,parking,,,83.0,41.20000076,42.79999924,90.40000153,93.5,1640591.375,1707776.25,0.0,900675.0,739916.0,Compliant,45.58,0.99,nan,POINT(-122.32194 47.61856),True,True,False,False,10.741276056255325,-inf,10.741276056255325,10.593254024936595,9.104090572133472,,-inf,13.710899761196993,13.514291945223693,3.7565380848307415,-0.01005033585350145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,39865,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8992.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
24312,Multifamily LR (1-4),Low-Rise Multifamily,Randolph Apartments,EAST,47.6185,-122.31581000000001,1928,1.0,4,34040,0,34040,"Multifamily Housing, Parking",multifamily housing,25729.0,8311.0,parking,,,94.0,39.59999847,42.59999847,86.5,94.59999847,1019487.188,1096910.0,0.0,552328.0,467159.0,Compliant,28.66,0.84,nan,POINT(-122.31581 47.6185),True,True,False,False,10.435291582687311,-inf,10.435291582687311,10.155374039382549,9.025335217553026,,-inf,13.221897351689142,13.054424949795981,3.7518542173598313,-0.1743533871447778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25729,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8311.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
24332,NonResidential,Warehouse,4th&Forest,GREATER DUWAMISH,47.57798,-122.32783,1970,1.0,1,23750,0,23750,"Non-Refrigerated Warehouse, Office",non-refrigerated warehouse,19430.0,1470.0,office,,,,25.0,25.0,78.59999847,78.59999847,522972.1875,522972.1875,0.0,522972.0,0.0,Compliant,3.65,0.15,nan,POINT(-122.32783 47.57798),True,False,False,False,10.075337809462788,-inf,10.075337809462788,9.874573542371486,7.293017679772782,,-inf,13.167283204328994,-inf,3.2188758248682006,-1.8971199848858813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19430,1470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
